date,discharge,startMonth,endMonth,year,average_percentage,percentile,percentile_range
2020-09-01,,7,9,2020,,,
2020-10-01,,8,10,2020,,,
2020-11-01,,9,11,2020,,,
2020-12-01,,10,12,2020,,,
2021-01-01,,11,1,2021,,,
2021-02-01,29.269,12,2,2021,-0.338,0.528,Normal range
2021-03-01,31.484,1,3,2021,-0.255,0.595,Normal range
2021-04-01,86.054,2,4,2021,0.289,0.757,Above normal
2021-05-01,67.865,3,5,2021,-0.234,0.649,Normal range
2021-06-01,106.528,4,6,2021,-0.099,0.618,Normal range
2021-07-01,,5,7,2021,,,
2021-08-01,,6,8,2021,,,
2021-09-01,,7,9,2021,,,
2021-10-01,,8,10,2021,,,
2021-11-01,114.116,9,11,2021,0.109,0.649,Normal range
2021-12-01,24.254,10,12,2021,-0.669,0.229,Below normal
2022-01-01,87.808,11,1,2022,0.689,0.778,Above normal
2022-02-01,93.392,12,2,2022,1.111,0.778,Above normal
2022-03-01,100.280,1,3,2022,1.372,0.865,Above normal
2022-04-01,28.223,2,4,2022,-0.577,0.432,Normal range
2022-05-01,30.114,3,5,2022,-0.660,0.378,Normal range
2022-06-01,29.395,4,6,2022,-0.751,0.324,Normal range
2022-07-01,104.101,5,7,2022,-0.199,0.531,Normal range
2022-08-01,,6,8,2022,,,
2022-09-01,,7,9,2022,,,
2022-10-01,,8,10,2022,,,
2022-11-01,,9,11,2022,,,
2022-12-01,,10,12,2022,,,
2023-01-01,,11,1,2023,,,
2023-02-01,,12,2,2023,,,
2023-03-01,,1,3,2023,,,
2023-04-01,,2,4,2023,,,
2023-05-01,,3,5,2023,,,
2023-06-01,,4,6,2023,,,
2023-07-01,,5,7,2023,,,
2023-08-01,58.349,6,8,2023,-0.538,0.125,Low flow
2023-09-01,163.971,7,9,2023,0.253,0.647,Normal range
2023-10-01,136.779,8,10,2023,0.163,0.583,Normal range
2023-11-01,155.999,9,11,2023,0.516,0.784,Above normal
2023-12-01,90.776,10,12,2023,0.237,0.743,Above normal
2024-01-01,86.895,11,1,2024,0.672,0.750,Above normal
2024-02-01,45.477,12,2,2024,0.028,0.639,Normal range
2024-03-01,51.799,1,3,2024,0.225,0.703,Normal range
2024-04-01,81.284,2,4,2024,0.218,0.730,Above normal
