date,discharge,startMonth,endMonth,year,average_percentage,percentile,percentile_range
2023-02-01,0.952,12,2,2023,-0.950,0.033,Low flow
2023-03-01,1.009,1,3,2023,-0.958,0.031,Low flow
2023-04-01,1.860,2,4,2023,-0.945,0.083,Low flow
2023-05-01,2.405,3,5,2023,-0.949,0.147,Below normal
2023-06-01,2.385,4,6,2023,-0.960,0.059,Low flow
2023-07-01,4.959,5,7,2023,-0.929,0.086,Low flow
2023-08-01,14.868,6,8,2023,-0.809,0.054,Low flow
2023-09-01,25.306,7,9,2023,-0.659,0.103,Low flow
2023-10-01,24.381,8,10,2023,-0.643,0.103,Low flow
2023-11-01,,9,11,2023,,,
2023-12-01,,10,12,2023,,,
2024-01-01,,11,1,2024,,,
2024-02-01,,12,2,2024,,,
2024-03-01,,1,3,2024,,,
2024-04-01,75.198,2,4,2024,1.242,0.861,Above normal
