date,discharge,startMonth,endMonth,year,average_percentage,percentile,percentile_range
2021-09-30,9.880,7,9,2021,-0.321,0.341,Normal range
2021-10-31,10.718,8,10,2021,-0.409,0.366,Normal range
2021-11-30,10.724,9,11,2021,-0.459,0.282,Normal range
2021-12-31,3.277,10,12,2021,-0.819,0.154,Below normal
2022-01-31,1.225,11,1,2022,-0.915,0.263,Below normal
2022-02-28,0.198,12,2,2022,-0.984,0.079,Low flow
2022-03-31,1.826,1,3,2022,-0.853,0.333,Normal range
2022-04-30,3.871,2,4,2022,-0.777,0.278,Below normal
2022-05-31,6.748,3,5,2022,-0.699,0.351,Normal range
2022-06-30,5.697,4,6,2022,-0.770,0.263,Below normal
2022-07-31,11.277,5,7,2022,-0.474,0.368,Normal range
2022-08-31,18.217,6,8,2022,0.228,0.550,Normal range
2022-09-30,19.114,7,9,2022,0.314,0.585,Normal range
2022-10-31,12.120,8,10,2022,-0.332,0.439,Normal range
2022-11-30,3.182,9,11,2022,-0.839,0.051,Low flow
2022-12-31,1.678,10,12,2022,-0.907,0.051,Low flow
2023-01-31,0.997,11,1,2023,-0.931,0.211,Below normal
2023-02-28,0.115,12,2,2023,-0.991,0.026,Low flow
