Fecha,Caudal
01/01/1980,35.429607601553165
01/02/1980,64.07247585408683
01/03/1980,65.06675302419355
01/04/1980,219.93766705246912
01/05/1980,125.36846774193549
01/06/1980,627.0088668981482
01/07/1980,387.27044690860214
01/08/1980,417.6822214755078
01/09/1980,141.54271875
01/10/1980,235.9953479689367
01/11/1980,152.86689043209876
01/12/1980,80.57057123655915
01/01/1981,62.379729988052574
01/02/1981,70.33910668816137
01/03/1981,38.13205544354839
01/04/1981,17.33672434027778
01/05/1981,439.79648446833926
01/06/1981,154.02323109567902
01/07/1981,347.62421893667863
01/08/1981,226.71600358422936
01/09/1981,335.8331473765432
01/10/1981,100.03300365890084
01/11/1981,46.97785532407407
01/12/1981,28.557049133811226
01/01/1982,14.039129480286737
01/02/1982,79.06396007357804
01/03/1982,27.462965852747907
01/04/1982,11.34410634066358
01/05/1982,118.89499552718041
01/06/1982,547.2888283179013
01/07/1982,535.8680570489845
01/08/1982,320.8014990292712
01/09/1982,245.9165528549383
01/10/1982,143.09585760155315
01/11/1982,66.53700744598765
01/12/1982,25.329021580047794
01/01/1983,76.43594067353644
01/02/1983,57.508466393849204
01/03/1983,23.0953223192951
01/04/1983,27.70791531635802
01/05/1983,29.55417596699522
01/06/1983,129.39583552469134
01/07/1983,133.94290307646355
01/08/1983,474.4305133661888
01/09/1983,582.6770023148148
01/10/1983,420.0079902180406
01/11/1983,443.43416512345675
01/12/1983,167.7922789725209
01/01/1984,250.07963597670252
01/02/1984,860.3295498084292
01/03/1984,140.89391539725207
01/04/1984,73.63919521604937
01/05/1984,156.79923163082435
01/06/1984,484.9606554783951
01/07/1984,746.736070041816
01/08/1984,177.54015307646358
01/09/1984,131.5200636574074
01/10/1984,157.1090811678614
01/11/1984,70.89675115740741
01/12/1984,26.191167861409795
01/01/1985,10.93072140083632
01/02/1985,5.216242340443121
01/03/1985,104.48073505451015
01/04/1985,74.37549513117284
01/05/1985,60.94480058803763
01/06/1985,180.43347959104938
01/07/1985,200.2257366338112
01/08/1985,300.8091226105138
01/09/1985,268.11087499999996
01/10/1985,247.6216073028674
01/11/1985,108.48712654320988
01/12/1985,44.209361820489846
01/01/1986,44.249030241935486
01/02/1986,32.412929935515876
01/03/1986,18.109307762096776
01/04/1986,12.639815381944445
01/05/1986,243.95106033452805
01/06/1986,226.75714120370372
01/07/1986,187.20188321385902
01/08/1986,1001.3068623058543
01/09/1986,266.29336265432096
01/10/1986,268.69130152329757
01/11/1986,626.3044984567902
01/12/1986,135.72887507467146
01/01/1987,51.952676971326156
01/02/1987,69.25730749834656
01/03/1987,69.80803065262843
01/04/1987,66.49022452160494
01/05/1987,38.617220949074074
01/06/1987,19.22048235493827
01/07/1987,191.83873282556752
01/08/1987,287.91554883512543
01/09/1987,159.1046199845679
01/10/1987,184.97798051075273
01/11/1987,89.53361226851851
01/12/1987,221.26135976702508
01/01/1988,308.4077523894863
01/02/1988,120.31938896871009
01/03/1988,146.12602934587812
01/04/1988,60.40847168209877
01/05/1988,23.810565785543606
01/06/1988,9.142363580246913
01/07/1988,125.7909796893668
01/08/1988,125.28775910991637
01/09/1988,112.33674918981481
01/10/1988,52.014298947132616
01/11/1988,43.44715223765432
01/12/1988,23.211101478494626
01/01/1989,8.627684460872164
01/02/1989,3.5493260499338626
01/03/1989,2.0324754330943846
01/04/1989,5.953324216049384
01/05/1989,3.700545935259857
01/06/1989,1.5382121889660494
01/07/1989,4.21605130604092
01/08/1989,137.75612130633962
01/09/1989,66.74206566124614
01/10/1989,30.031868732347675
01/11/1989,100.7107538580247
01/12/1989,42.494358982974916
01/01/1990,21.704506869772995
01/02/1990,375.1573536706349
01/03/1990,228.24578741039429
01/04/1990,421.9159733796296
01/05/1990,196.33324260752687
01/06/1990,178.26120601851852
01/07/1990,73.70869205495819
01/08/1990,34.03322853195938
01/09/1990,70.58064822530865
01/10/1990,105.59439926821983
01/11/1990,186.88363657407407
01/12/1990,85.86672304360813
01/01/1991,40.84114034498208
01/02/1991,18.620543857473542
01/03/1991,6.249332045250896
01/04/1991,13.411859872685186
01/05/1991,168.3974142398447
01/06/1991,350.7237542438272
01/07/1991,713.3942727001195
01/08/1991,239.36566345579453
01/09/1991,257.6291952160494
01/10/1991,449.4900283751493
01/11/1991,169.33746141975308
01/12/1991,72.57440188172043
01/01/1992,27.635131720430103
01/02/1992,86.51450522828863
01/03/1992,65.54951605436082
01/04/1992,254.44268364197532
01/05/1992,300.95359841696535
01/06/1992,392.39847337962965
01/07/1992,417.87023222819596
01/08/1992,161.2761809289128
01/09/1992,133.29235725308644
01/10/1992,91.8668287037037
01/11/1992,46.01602496141975
01/12/1992,20.310208295997608
01/01/1993,28.419746751792115
01/02/1993,113.88181068121693
01/03/1993,44.819205458482685
01/04/1993,75.67536936728395
01/05/1993,253.78277329749102
01/06/1993,231.58858680555556
01/07/1993,372.71803539426526
01/08/1993,404.8510614545998
01/09/1993,160.6796724537037
01/10/1993,317.1922229689367
01/11/1993,175.55808603395062
01/12/1993,128.3459520609319
01/01/1994,63.646188993428915
01/02/1994,31.69407936507936
01/03/1994,44.25309737156512
01/04/1994,21.864873657407408
01/05/1994,55.862523939665465
01/06/1994,72.48111240740741
01/07/1994,554.3633258661887
01/08/1994,265.6114829749104
01/09/1994,379.91179359567894
01/10/1994,333.0445161290322
01/11/1994,117.81405594135802
01/12/1994,43.91284979838709
01/01/1995,16.640312126642772
01/02/1995,23.50081456679894
01/03/1995,101.50191865666068
01/04/1995,49.43286451388888
01/05/1995,20.564151385155313
